sample	num_consensus_snps	number_N_calls
SRR4037628	633	1501984
SRR4037629	1063	93452
SRR4037630	1059	95781
SRR4037631	989	145651
SRR4037632	1066	94757
SRR4037633	1077	91025
SRR4037634	1075	90953
SRR4037635	1038	117720
SRR4037636	1056	94447
SRR4037637	1004	99150
SRR4037638	753	135756
SRR4037639	446	87668
SRR4037640	999	92450
SRR4037641	672	87787
SRR4037642	1106	122203
SRR4037643	579	103461
SRR4037644	751	104948
SRR4037645	639	126340
SRR4037646	1016	96620
SRR4037647	382	216716
SRR4037648	454	90817
SRR4037649	423	2377482
SRR4037650	834	190450
SRR4037651	849	93216
SRR4037652	961	114582
SRR4037653	1116	114735
SRR4037654	1022	91351
SRR4037655	955	116488
SRR4037656	947	128789
SRR4037657	1012	91383
SRR4037658	993	107192
SRR4037659	1030	88282
SRR4037660	979	117948
SRR4037661	555	90230
SRR4037662	1003	102646
SRR4037663	735	87858
SRR4037664	1023	204229
SRR4037665	417	155855
SRR4037666	446	122333
SRR4037667	506	94090
SRR4037668	1012	85063
SRR4037669	956	134911
SRR4037670	999	105520
SRR4037671	923	187332
SRR4037672	975	120199
SRR4037673	963	133614
SRR4037674	1004	100015
SRR4037675	1134	111511
SRR4037676	940	155222
SRR4037677	981	115551
SRR4037678	1024	94435
SRR4037679	991	115298
SRR4037680	1018	94165
SRR4037681	806	569032
SRR4037682	984	107701
SRR4037683	1029	89230
SRR4037684	966	124442
SRR4037685	1016	95705
SRR4037686	486	2297532
SRR4037687	309	2936081
SRR4037688	669	1169775
SRR4037689	1009	97201
SRR4037690	935	164759
SRR4037691	996	104307
SRR4037692	971	132522
SRR4037693	937	169936
SRR4037694	977	111174
SRR4037695	992	114250
SRR4037696	953	163463
SRR4037697	1109	118348
SRR4037698	849	347784
SRR4037699	945	152970
SRR4037700	931	188505
SRR4037701	919	202602
SRR4037702	966	124756
SRR4037703	848	352625
SRR4037704	977	118443
SRR4037705	919	178654
SRR4037706	599	1387552
SRR4037707	954	117877
SRR4037708	1030	119710
SRR4037709	1078	140731
SRR4037710	981	117442
SRR4037711	943	141881
SRR4037712	987	109690
SRR4037713	947	150223
SRR4037714	950	143330
SRR4037715	975	115903
SRR4037716	950	146621
SRR4037717	948	147126
SRR4037718	1003	100752
SRR4037719	984	112056
SRR4037720	1102	121214
SRR4037721	1004	99197
SRR4037722	1017	90316
SRR4037723	1032	88334
SRR4037724	972	119705
SRR4037725	1007	100370
SRR4037726	575	1598397
SRR4037727	1022	90458
SRR4037728	1035	86652
SRR4037729	490	122153
SRR4037730	982	108273
SRR4037731	1113	116504
SRR4037732	1022	90306
SRR4037733	1033	87006
SRR4037734	1020	95617
SRR4037735	980	125490
SRR4037736	970	132890
SRR4037737	1002	98525
SRR4037738	1017	91480
SRR4037739	999	102662
SRR4037740	971	107455
SRR4037741	980	113411
SRR4037742	1094	122077
SRR4037743	502	2143680
SRR4037744	1004	103361
SRR4037745	1027	88343
SRR4037746	965	131969
SRR4037747	943	130888
SRR4037748	1033	89014
SRR4037749	449	2239020
SRR4037750	891	83970
SRR4037751	452	89244
SRR4037752	449	88609
SRR4037753	1091	122117
SRR4037754	436	99011
SRR4037755	463	84871
SRR4037756	380	395395
SRR4037757	440	260673
SRR4037758	121	3547311
SRR4037759	737	138554
SRR4037760	909	92508
SRR4037761	645	89409
SRR4037762	800	140721
SRR4037763	934	90004
SRR4037764	1116	119967
SRR4037765	745	180677
SRR4037766	1122	111953
SRR4037767	356	3042586
SRR4037768	1108	116806
SRR4037769	1103	114924
SRR4037770	1093	121787
SRR4037771	1097	119897
SRR4037772	1116	111345
SRR4037773	1086	121495
SRR4037774	1102	118047
SRR4037775	1093	120097
SRR4037776	1104	119662
SRR4037777	1109	118290
SRR4037778	1110	114810
SRR4037779	1049	148281
SRR4037780	1058	144165
SRR4037781	1061	138092
SRR4037782	1052	153243
SRR4037783	1043	158373
SRR4037784	1042	150256
SRR4037785	1085	125508
SRR4037786	1092	121346
SRR4037787	1062	135887
SRR4037788	1074	131036
SRR4037789	1075	128235
SRR4037790	1103	118237
SRR4037791	1124	111893
SRR4037792	1059	132540
SRR4037793	1099	116350
SRR4037794	1011	205117
SRR4037795	1043	147849
SRR4037796	1077	121667
SRR4037797	1091	125606
SRR4037798	1093	128169
SRR4037799	961	343482
SRR4037800	1136	108714
SRR4037801	1072	131651
SRR4037802	1019	199345
SRR4037803	1054	148941
SRR4037804	1057	150292
SRR4037805	1049	164044
SRR4037806	1106	114926
SRR4037807	1079	124665
SRR4037808	1093	126736
SRR4037809	1069	129059
SRR4037810	821	942713
SRR4037811	1107	116262
SRR4037812	1051	140794
SRR4037813	1104	114682
SRR4037814	1088	123058
SRR4037815	449	2557183
SRR4037816	1106	116666
SRR4037817	1046	162327
SRR4037818	959	387031
SRR4037819	1029	111821
SRR4037820	1048	158453
SRR4037821	1048	99517
SRR4037822	1094	87463
SRR4037823	1065	91920
SRR4037824	1063	95378
SRR4037825	1100	87106
SRR4037826	1093	87303
SRR4037827	1002	132951
SRR4037828	1107	86700
SRR4037829	1085	88055
SRR4037830	986	153622
SRR4037831	1052	145114
SRR4037832	1020	110754
SRR4037833	1012	114540
SRR4037834	1040	98721
SRR4037835	1022	114335
SRR4037836	1049	96455
SRR4037837	1032	104681
SRR4037838	333	3037725
SRR4037839	977	145645
SRR4037840	968	166002
SRR4037841	1039	95079
SRR4037842	1096	123918
SRR4037843	983	142752
SRR4037844	1043	103879
SRR4037845	1025	103385
SRR4037846	876	433641
SRR4037847	940	204802
SRR4037848	990	135090
SRR4037849	1011	115421
SRR4037850	1063	91695
SRR4037851	1039	102358
SRR4037852	1028	106432
SRR4037853	1123	113744
SRR4037854	501	2147221
SRR4037855	993	133868
SRR4037856	1026	106863
SRR4037857	1049	98813
SRR4037858	1039	101459
SRR4037859	1002	126247
SRR4037860	1006	115380
SRR4037861	915	309407
SRR4037862	1079	87296
SRR4037863	1048	92305
SRR4037864	1113	116220
SRR4037865	1086	86769
SRR4037866	1064	89877
SRR4037867	1038	97639
SRR4037868	997	129375
SRR4037869	984	145744
SRR4037870	1025	108751
SRR4037871	916	358472
SRR4037872	981	144774
SRR4037873	1060	94950
SRR4037874	1050	94962
SRR4037875	1125	112561
SRR4037876	932	255975
SRR4037877	927	237479
SRR4037878	1062	90478
SRR4037879	1032	108763
SRR4037880	691	1230945
SRR4037881	1072	89307
SRR4037882	1070	88713
SRR4037883	1071	87774
SRR4037884	924	319512
SRR4037885	766	879903
SRR4037886	1106	117291
SRR4037887	1073	89696
SRR4037888	1068	92170
SRR4037889	1025	107834
SRR4037890	1003	129070
SRR4037891	1066	91625
SRR4037892	1035	101095
SRR4037893	1033	136023
SRR4037894	926	362293
SRR4037895	1065	90720
SRR4037896	1023	108986
SRR4037897	1090	120121
SRR4037898	1001	140081
SRR4037899	1080	87075
SRR4037900	887	419485
SRR4037901	1057	96212
SRR4037902	1013	112121
SRR4037903	1024	105234
SRR4037904	987	142558
SRR4037905	1025	112117
SRR4037906	973	167747
SRR4037907	1016	118737
SRR4037908	1084	122199
SRR4037909	866	482139
SRR4037910	521	1891537
SRR4037911	1007	122603
SRR4037912	1031	103854
SRR4037913	1039	100242
SRR4037914	1014	122740
SRR4037915	970	313974
SRR4037916	1063	89895
SRR4037917	1013	113461
SRR4037918	1047	95965
SRR4037919	1098	119856
SRR4037920	947	188969
SRR4037921	1062	88905
SRR4037922	1066	88815
SRR4037923	1055	92500
SRR4037924	1057	95927
SRR4037925	981	152830
SRR4037926	956	166130
SRR4037927	1069	89667
SRR4037928	1044	124124
SRR4037929	1038	103860
SRR4037930	1135	110816
SRR4037931	1134	111247
SRR4037932	679	1725175
SRR4037933	1088	121432
SRR4037934	1100	120314
SRR4037935	1129	112269
SRR4037936	1144	110866
SRR4037937	1114	116863
SRR4037938	1118	114245
SRR4037939	1157	109727
SRR4037940	1049	108754
SRR4037941	1141	109806
SRR4037942	1146	109194
SRR4037943	1102	120377
SRR4037944	1050	165403
SRR4037945	901	585119
SRR4037946	1119	116447
SRR4037947	1070	128446
SRR4037948	1101	129499
SRR4037949	1119	117324
SRR4037950	1070	132891
SRR4037951	1028	114725
SRR4037952	1009	198599
SRR4037953	1114	115485
SRR4037954	1105	130154
SRR4037955	350	2913904
SRR4037956	1054	149161
SRR4037957	1111	118194
SRR4037958	1076	124418
SRR4037960	1092	126703
SRR4037961	1106	117973
SRR4037962	1058	153213
SRR4037963	989	142736
SRR4037964	1069	136660
SRR4037965	1047	161695
SRR4037966	1075	127553
SRR4037967	1080	139084
SRR4037968	1129	111370
SRR4037969	1116	117592
SRR4037970	1036	161111
SRR4037971	1097	124787
SRR4037972	956	388064
SRR4037973	1081	130711
SRR4037974	1060	93064
SRR4037975	1083	123817
SRR4037976	1099	120979
SRR4037977	1069	148400
SRR4037978	1104	120490
SRR4037979	1042	171991
SRR4037980	1090	128838
SRR4037981	1065	150453
SRR4037982	1085	129288
SRR4037983	1063	139615
SRR4037984	1101	122578
SRR5152895	1098	166831
SRR5152896	1097	156378
SRR5152897	1108	151253
SRR5152898	1117	134854
SRR5152901	1057	123834
SRR5152902	1149	125001
SRR5152903	1113	139298
SRR5152905	1149	124047
SRR5152906	1143	119376
SRR5152907	1144	127558
SRR5152908	1160	116663
SRR5152909	1162	117297
SRR5152910	1150	122892
SRR5152912	1160	119873
SRR5152915	1062	99522
SRR5152916	636	93364
SRR5152917	1168	113124
SRR5152918	1139	122247
SRR5152919	1156	115423
SRR5152920	1162	115856
SRR5152921	1163	112767
SRR5152922	1163	113237
SRR5152923	1157	114762
SRR5152924	1153	114658
SRR5152925	1031	111850
SRR5152927	1117	87886
SRR5152928	898	87063
SRR5152929	1086	92473
SRR5152930	1112	112950
SRR5152937	1164	112551
SRR5152938	1036	107464
SRR5152939	1157	113703
SRR5152940	1137	132267
SRR5152941	1171	116677
SRR5152942	1139	130458
SRR5152943	1037	135654
SRR5152944	1135	128549
SRR5152945	1113	133919
SRR5152946	1103	139912
SRR5152947	1115	140047
SRR5152948	1139	125615
SRR5152949	1140	130955
SRR5152950	1065	147667
SRR5152951	1178	111954
SRR5152952	1100	145401
SRR5152953	1189	111435
SRR5152954	1194	111578
SRR5152956	1181	115019
SRR5152957	1084	150184
SRR5152958	1133	128827
SRR5152959	1172	114552
SRR5152963	1139	122249
SRR5152973	1049	150783
SRR5153032	1096	140385
SRR5153072	1054	151755
SRR5153073	1079	124161
SRR5153074	1118	139661
SRR5153075	996	113347
SRR5153076	1107	143300
SRR5153077	1053	107119
SRR5153078	1131	131227
SRR5153079	1107	134578
SRR5153080	1126	131093
SRR5153081	1128	134098
SRR5153082	1138	126031
SRR5153083	1120	127002
SRR5153084	1048	98894
SRR5153085	1176	123601
SRR5153086	1130	137197
SRR5153087	1128	138801
SRR5153088	1081	118525
SRR5153089	1103	114554
SRR5153090	1140	127876
SRR5153092	1138	132938
SRR5153093	1084	143354
SRR5153094	1065	140177
SRR5153095	1085	108162
SRR5153131	1048	115231
SRR5153132	1044	105492
SRR5153134	1059	130054
SRR5153194	1082	101270
SRR5153206	1070	153966
SRR5153208	1096	137851
SRR5153213	1028	110964
SRR5153214	1117	137538
SRR5153216	1090	104278
SRR5153217	1142	127389
SRR5153218	1155	121184
SRR5153219	1082	111987
SRR5153220	1146	124219
SRR5153221	1151	120052
SRR5153222	1055	117934
SRR5153223	1109	138053
SRR5153224	1099	144764
SRR5153225	1122	138755
SRR5153226	1088	154977
SRR5153227	1170	117942
SRR5153228	1157	119029
SRR5153229	1180	117755
SRR5153230	1054	88425
SRR5153231	1150	116507
SRR5153232	1132	117001
SRR5153233	1162	123122
SRR5153234	1168	114784
SRR5153235	1153	119779
SRR5153237	1152	115395
SRR5153240	1001	124196
SRR5153242	1154	116599
SRR5153245	1181	117115
SRR5153252	1021	163350
SRR5153253	1060	170629
SRR5153254	1138	124123
SRR5153255	1154	121049
SRR5153256	1111	133094
SRR5153257	1057	90224
SRR5153259	1138	122309
SRR5153261	1140	129515
SRR5153262	1156	119397
SRR5153263	1129	123589
SRR5153264	1146	118499
SRR5153265	1138	121919
SRR5153266	1024	101810
SRR5153267	1093	109811
SRR5153268	1149	121635
SRR5153269	1151	115679
SRR5153270	1154	118180
SRR5153271	1159	115025
SRR5153272	1163	121995
SRR5153273	1166	113770
SRR5153274	1146	120935
SRR5153275	1164	117216
SRR5153276	1141	121874
SRR5153278	1182	114548
SRR5153279	1060	112224
SRR5153291	1106	134086
SRR5153307	1152	117900
SRR5153308	1191	113906
SRR5153309	1076	101797
SRR5153310	1154	112488
SRR5153311	1167	116290
SRR5153312	1146	125391
SRR5153313	1139	124849
SRR5153314	1122	138723
SRR5153315	1117	107789
SRR5153316	1107	101982
SRR5153317	1175	117882
SRR5153318	1073	168032
SRR5153319	1126	91121
SRR5153320	1141	116885
SRR5153321	1139	123159
SRR5153322	1154	124286
SRR5153323	1168	113419
SRR5153324	1096	111878
SRR5153325	1102	104760
SRR5153326	1143	125545
SRR5153327	1092	115115
SRR5153328	1177	114084
SRR5153329	1139	121027
SRR5153330	1166	119844
SRR5153331	1159	120511
SRR5153332	1095	104561
SRR5153333	1037	90408
SRR5153334	1169	111587
SRR5153335	1144	131317
SRR5153336	1084	156229
SRR5153423	1160	114342
SRR5153424	1162	114608
SRR5153509	1163	119711
SRR5153595	1137	126065
SRR5153596	1045	117892
SRR5153597	1134	132102
SRR5153598	1043	201121
SRR5153599	1123	134886
SRR5153600	1126	133073
SRR5153601	1039	120937
SRR5153602	1166	113613
SRR5153603	1145	120888
SRR5153604	1034	99177
SRR5153606	1060	138225
SRR5153607	1077	120673
SRR5153608	1058	135912
SRR5153609	1158	116333
SRR5153610	1031	110834
SRR5153611	1163	114584
SRR5153612	1084	125241
SRR5153613	1091	111099
SRR5153614	1112	113842
SRR5153615	1002	108339
SRR5153616	1167	114399
SRR5153618	1130	123963
SRR5153619	1062	114221
SRR5153620	1125	131750
SRR5153621	1056	116415
SRR5153622	1125	125551
SRR5153707	1060	126528
SRR5153708	1048	132879
SRR5153709	1136	128414
SRR5153710	1167	124407
SRR5153711	1115	131025
SRR5153712	1113	137876
SRR5153713	1137	128814
SRR5153716	1095	144879
SRR5153717	1057	114204
SRR5153718	998	158521
SRR5153719	1026	102411
SRR5153721	1103	138532
SRR5153722	1135	121748
SRR5153723	1144	125655
SRR5153808	1108	139228
SRR5153809	1162	134812
SRR5153810	1075	120681
SRR5153811	1059	126264
SRR5153812	1107	142040
SRR5153814	1062	158960
SRR5153815	1144	123794
SRR5153816	1155	126267
SRR5153817	958	192168
SRR5153818	1114	127776
SRR5153819	1145	124391
SRR5153820	1111	141361
SRR5153821	1077	92469
SRR5153822	1079	108754
SRR5153823	1059	91761
SRR5153824	1071	88956
SRR5153826	1128	129784
SRR5153827	1065	89244
SRR5153828	744	98314
SRR5153830	1152	125337
SRR5153831	1161	127161
SRR5153832	1067	89905
SRR5153834	1162	122775
SRR5153835	1081	88751
SRR5153836	1047	126250
SRR5153837	1154	123539
SRR5153838	1046	89576
SRR5153839	1063	108464
SRR5153840	594	99319
SRR5153841	1144	128493
SRR5153842	1066	101723
SRR5153843	1129	126947
SRR5153844	1034	127668
SRR5153845	1133	124598
SRR5153846	1047	94357
SRR5153847	1081	126389
SRR5153848	1037	147720
SRR5153849	1039	96655
SRR5153850	1051	132321
SRR5153851	1054	127781
SRR5153852	1125	147524
SRR5153853	1164	124077
SRR5153854	1067	90834
SRR5153855	451	88633
SRR5153856	1155	123514
SRR5153857	1084	94598
SRR5153858	1052	111670
SRR5153859	1071	90245
SRR5153860	1049	89989
SRR5153861	1041	109183
SRR5153862	1049	116122
SRR5153864	1130	126566
SRR5153865	1056	89638
SRR5153866	1026	107376
SRR5153867	1077	93081
SRR5153868	1086	92751
SRR5153869	1087	90794
SRR5153870	1071	99037
SRR5153871	1153	120049
SRR5153877	1061	90245
SRR5153878	1067	89858
SRR5153879	1074	98465
SRR5153880	1076	99670
SRR5153881	1087	93050
SRR5153882	1051	93081
SRR5153883	1119	129788
SRR5153884	1160	118589
SRR5153885	1060	91811
SRR5153886	1138	119921
SRR5153887	1059	92473
SRR5153888	1051	90861
SRR5153900	1165	117483
SRR5153901	1079	128137
SRR5153902	1061	90082
SRR5153903	1069	91304
SRR5153904	1159	123828
SRR5153905	1147	118781
SRR5153906	1044	95862
SRR5153907	1063	94958
SRR5153908	1157	121661
SRR5153909	1026	89610
SRR5153910	1063	92620
SRR5153911	1168	120202
SRR5153912	1166	124226
SRR5153913	1057	100229
SRR5153914	1067	98626
SRR5153915	1067	88746
SRR5153916	1144	120912
SRR5153917	1062	93068
SRR5153918	1038	112763
SRR5153919	1165	126094
SRR5153920	1065	103839
SRR5153921	1036	98927
SRR5153922	1037	113534
SRR5153923	1180	120402
SRR5153924	1145	123740
SRR5153925	1176	121306
SRR5153926	1160	125370
SRR5153927	1144	123937
SRR5153928	1176	117366
SRR5153929	1055	91879
SRR5153930	1161	119053
SRR5155565	778	538178
SRR5155566	505	1813372
SRR5155567	781	492501
SRR5155568	584	1373448
SRR5155569	526	1658422
SRR5163781	1065	90689
SRR5225161	778	538178
SRR5227450	584	1373448
SRR5227451	505	1813372
SRR5227452	526	1658422
SRR5227453	781	492501
SRR5227454	778	538178
SRR5486866	1088	91419
SRR5486867	1159	79177
SRR5486868	1090	99345
SRR5486869	1062	131303
SRR5486870	1063	110473
SRR5486871	1081	99719
SRR5486872	1091	89137
SRR5486873	1110	79436
SRR5486874	1071	138824
SRR5486875	1155	91993
SRR5486876	1104	81260
SRR5486877	1063	76416
SRR5486878	1026	147378
SRR5486879	1215	122263
SRR5486880	1144	95989
SRR5486881	1080	103735
SRR5486882	1098	100752
SRR5486883	1091	95417
SRR5486884	1071	96352
SRR5486885	1169	115842
SRR5486886	1154	80721
SRR5486887	1044	142344
SRR5486888	1100	100059
SRR5486889	1127	94178
SRR5486890	1017	124769
SRR5486891	1058	117890
SRR5486892	1065	130732
SRR5486893	661	74523
SRR5486894	1057	123610
SRR5486895	1050	95956
SRR5486896	1112	80455
SRR5486897	1059	116234
SRR5486898	1049	94757
SRR5486899	1058	100545
SRR5486900	1097	95934
SRR5486901	1095	95975
SRR5486902	1106	92674
SRR5486903	1058	111574
SRR5486904	1057	102954
SRR5486905	1117	85696
SRR5486906	1077	136761
SRR610904	400	2878904
SRR610905	748	1343961
SRR611020	857	779007
SRR611415	1019	153415
SRR611416	1036	142833
SRR611417	1024	148205
SRR611418	824	990898
SRR611419	933	502282
SRR611420	894	654145
SRR611421	964	386726
SRR611423	957	383506
SRR611425	1015	148803
SRR611426	1011	153925
SRR6153182	1187	110265
SRR6356923	1154	106015
SRR6356924	1146	116639
SRR6356925	1197	126287
SRR6356926	1214	119843
SRR6356927	1122	117980
SRR6356928	1219	122973
SRR6356929	1204	125955
SRR6356930	1108	96254
SRR6356932	1129	118010
SRR6356933	1214	122375
SRR6356934	1245	112204
SRR6356935	1225	119044
SRR6356936	1115	93140
SRR6356937	1225	124430
SRR6356938	714	103189
SRR6356939	1221	120277
SRR6356940	1146	126213
SRR6356941	1221	117173
SRR6356942	1177	112136
SRR6356943	1236	121078
SRR6356944	727	94902
SRR6356945	1215	123897
SRR6356946	567	94259
SRR6356947	1205	125269
SRR6356948	1156	93954
SRR6356949	1193	90827
SRR6356950	1199	123207
SRR6356951	1227	117080
SRR6356952	1196	123081
SRR6356953	1168	144304
SRR6356954	1183	156477
SRR6356955	1171	139975
SRR6356956	1204	123986
SRR6356957	1189	130943
SRR6356958	1208	119623
SRR6356959	1207	121113
SRR6356960	1119	148532
SRR6356961	1183	136129
SRR6356962	1138	115290
SRR6356963	1219	122101
SRR6356964	1197	122522
SRR6356965	1226	122428
SRR6356966	1129	124244
SRR6356967	1216	117318
SRR6356968	1264	119458
SRR6356970	665	88751
SRR6356971	1193	123134
SRR6356972	1167	118175
SRR6356973	1071	126624
SRR6356975	1135	108264
SRR6356976	1217	117504
SRR6356977	1091	119724
SRR6356978	1140	107086
SRR6356979	1125	119105
SRR6356980	1221	118395
SRR6356981	1118	117061
SRR6356982	1197	121256
SRR6356983	1204	120757
SRR6356984	1198	128549
SRR6356985	1213	123793
SRR6356986	1167	102230
SRR6356987	1236	118366
SRR6356988	1208	121616
SRR6356989	1094	114442
SRR6356990	1201	129742
SRR6356991	1228	117378
SRR6356992	769	84105
SRR6356993	666	90082
SRR6356994	1186	134130
SRR6356995	1183	129278
SRR6356996	1204	118697
SRR6356997	1177	138305
SRR6356998	1244	114589
SRR6356999	1227	117401
SRR6357000	1061	161820
SRR6357001	1207	120980
SRR6357002	1160	111603
SRR6357003	1196	127503
SRR6357004	1218	120416
SRR6357005	1208	123984
SRR6357006	1197	124969
SRR6357007	1218	120376
SRR6357008	1128	112968
SRR6384962	1166	144832
SRR6384963	1217	120384
SRR6384964	1066	146285
SRR6384965	1083	128346
SRR6384966	1143	135516
SRR6384967	1162	143793
SRR6384968	1192	125856
SRR6384969	1135	154593
SRR6384970	1223	121526
SRR6397471	1199	111004
SRR6397708	1218	108541
SRR6397730	1200	110367
SRR6397784	1188	118311
SRR6458383	1139	155527
SRR6458384	1144	134756
SRR6458385	1144	161680
SRR6458386	1137	156621
SRR6458387	1147	156749
SRR6458388	1145	151412
SRR6458389	1188	127705
SRR6458390	1106	118346
SRR6458391	1038	183838
SRR6458392	1185	122941
SRR6458393	1166	134271
SRR6458394	1157	136541
SRR6458395	1157	147322
SRR6458396	1097	117601
SRR6458397	1149	155006
SRR6458398	1035	130956
SRR6458399	1126	145828
SRR6458400	1174	139160
SRR6458401	1128	147908
SRR6458402	1123	159907
SRR6458403	1127	153266
SRR6458404	1126	147299
SRR6458405	1142	149615
SRR6458406	1201	116536
SRR6458407	1204	121591
SRR6458408	1084	100602
SRR6458409	1141	86554
SRR6458410	1178	126229
SRR6458411	1176	123639
SRR6458412	1170	127711
SRR6458413	1157	133451
SRR6458414	1202	115999
SRR6458415	1163	98622
SRR6458416	1108	124215
SRR6458417	1161	131065
SRR6458418	1173	122987
SRR6458419	1185	124684
SRR6458420	1180	116907
SRR6458422	1149	139425
SRR6458424	1140	156399
SRR6458425	1176	129716
SRR6458426	1167	125902
SRR6458427	1117	119140
SRR6458428	1187	120635
SRR6458429	1222	105815
SRR6458430	1200	124551
SRR6458431	1158	136760
SRR6458432	1137	153375
SRR6458433	1135	114687
SRR6458434	1111	113764
SRR6458435	1192	120259
SRR6458436	1139	104535
SRR6458437	1197	124106
SRR6458438	1223	114733
SRR6458439	1120	166435
SRR6458440	1120	114595
SRR6458441	1164	140651
SRR6458442	1124	109624
SRR6458443	1218	109519
SRR6458444	1059	151907
SRR6458445	1133	156256
SRR6458446	1110	113270
SRR6458447	1171	127094
SRR6458448	1241	101648
SRR6458449	1171	121084
SRR6458450	1181	125087
SRR6458451	1207	110312
SRR6458452	1203	126372
SRR6458453	1105	123896
